Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed
2011,3,1,11,0,0,0,0,0,0,0,4,-8.176855469,-5.532080078,1009.714355,81.61988068,1.075552583
2011,3,1,11,30,0,0,0,0,0,0,4,-8.164312744,-5.383673096,1009.826538,80.78453827,0.68183589
2011,3,1,12,0,0,0,0,0,0,0,4,-8.15177002,-5.235296631,1009.938721,79.95898438,0.288119227
2011,3,1,12,30,25,0,25,38,260,62,4,-8.27298584,-4.88916626,1010.033691,77.16267395,0.617100716
2011,3,1,13,0,60,7,61,59,497,149,4,-8.395269775,-4.543005371,1010.128662,74.46298218,0.946082175
2011,3,1,13,30,74,634,243,74,634,243,1,-7.989599609,-3.881689453,1010.256287,73.12307739,1.320298553
2011,3,1,14,0,85,722,334,85,722,334,1,-7.595068359,-3.220343018,1010.383911,71.75726318,1.694514871
2011,3,1,14,30,152,378,309,94,782,419,4,-7.259893799,-2.617407227,1010.238647,70.41160583,2.018162727
2011,3,1,15,0,198,289,337,101,825,495,4,-6.932501221,-2.014471436,1010.093323,69.06025696,2.341810703
2011,3,1,15,30,217,342,399,106,855,560,4,-6.674597168,-1.648687744,1009.980713,68.56925201,2.650723934
2011,3,1,16,0,235,366,444,110,877,611,4,-6.42130127,-1.282904053,1009.868164,68.06047821,2.959637165
2011,3,1,16,30,239,416,489,113,890,649,7,-6.238134766,-1.015447998,1009.465942,67.68188477,3.278171539
2011,3,1,17,0,273,314,468,115,897,672,4,-6.057409668,-0.747991943,1009.063782,67.29434204,3.596706152
2011,3,1,17,30,261,379,499,115,900,680,4,-5.94208374,-0.521551514,1008.556885,66.77721405,3.925084591
2011,3,1,18,0,231,474,526,115,896,672,4,-5.827764893,-0.295080566,1008.049927,66.26010895,4.253462791
2011,3,1,18,30,113,888,649,113,888,649,1,-5.702001953,0.036645508,1007.72229,65.30541229,4.559390068
2011,3,1,19,0,111,873,611,111,873,611,0,-5.577459717,0.368371582,1007.394592,64.36217499,4.865317822
2011,3,1,19,30,107,852,560,107,852,560,0,-5.505163574,0.477593994,1006.865723,64.20768738,5.237705708
2011,3,1,20,0,102,822,497,102,822,497,0,-5.433294678,0.586816406,1006.336853,64.05167389,5.610093594
2011,3,1,20,30,95,781,422,95,781,422,0,-5.435644531,0.297357178,1006.107788,65.39388275,6.045930862
2011,3,1,21,0,86,725,338,86,725,338,0,-5.437963867,0.007897949,1005.878723,66.7674408,6.481767654
2011,3,1,21,30,74,648,249,74,648,249,0,-5.30145874,-0.528631592,1005.585327,70.14474487,6.892066956
2011,3,1,22,0,57,545,158,57,545,158,0,-5.166235352,-1.06519165,1005.291992,73.69754791,7.30236578
2011,3,1,22,30,77,0,77,46,316,77,4,-5.006994629,-1.44107666,1004.792847,76.67381287,7.781625748
2011,3,1,23,0,0,0,0,0,0,0,0,-4.849523926,-1.816931152,1004.29364,79.76470947,8.260886192
2011,3,1,23,30,0,0,0,0,0,0,1,-4.695440674,-2.006781006,1003.72345,81.83409882,8.64544487
2011,3,2,0,0,0,0,0,0,0,0,1,-4.543096924,-2.196630859,1003.153259,83.9468689,9.030002594
2011,3,2,0,30,0,0,0,0,0,0,1,-4.392340088,-2.206365967,1002.506836,84.96585083,9.377200127
2011,3,2,1,0,0,0,0,0,0,0,4,-4.243261719,-2.216101074,1001.860474,85.9850235,9.724397659
2011,3,2,1,30,0,0,0,0,0,0,1,-4.084967041,-2.045477295,1001.428162,85.9239502,10.09960079
2011,3,2,2,0,0,0,0,0,0,0,1,-3.928503418,-1.874884033,1000.99585,85.85168457,10.47480392
2011,3,2,2,30,0,0,0,0,0,0,1,-3.717810059,-1.592810059,1000.199951,85.42517853,10.80186653
2011,3,2,3,0,0,0,0,0,0,0,0,-3.510443115,-1.310705566,999.4041138,84.98146057,11.12892818
2011,3,2,3,30,0,0,0,0,0,0,4,-3.303778076,-1.091772461,998.8186035,84.9289093,11.34287643
2011,3,2,4,0,0,0,0,0,0,0,4,-3.100164795,-0.872808838,998.2331543,84.85706329,11.55682564
2011,3,2,4,30,0,0,0,0,0,0,4,-2.93604126,-0.811468506,997.9760742,85.51502991,11.5316925
2011,3,2,5,0,0,0,0,0,0,0,-15,-2.773748779,-0.750128174,997.7189331,86.16507721,11.50655937
2011,3,2,5,30,0,0,0,0,0,0,1,-2.77612915,-0.824224854,997.5134888,86.61711121,11.23581505
2011,3,2,6,0,0,0,0,0,0,0,4,-2.778509521,-0.898291016,997.3080444,87.07159424,10.96506977
2011,3,2,6,30,0,0,0,0,0,0,7,-2.984869385,-1.020727539,997.3804932,86.51809692,10.59785271
2011,3,2,7,0,0,0,0,0,0,0,7,-3.194128418,-1.143133545,997.4530029,85.9479599,10.23063469
2011,3,2,7,30,0,0,0,0,0,0,7,-3.363592529,-1.2644104,997.4825439,85.62664795,9.833927155
2011,3,2,8,0,0,0,0,0,0,0,7,-3.535009766,-1.385687256,997.5120239,85.29341125,9.437218666
2011,3,2,8,30,0,0,0,0,0,0,8,-3.754888916,-1.543554687,997.987793,84.88096619,9.303730965
2011,3,2,9,0,0,0,0,0,0,0,4,-3.97824707,-1.701422119,998.463623,84.44713593,9.170243263
2011,3,2,9,30,0,0,0,0,0,0,8,-4.749182129,-2.137091064,999.145752,82.29042816,9.249480247
2011,3,2,10,0,0,0,0,0,0,0,4,-5.563330078,-2.57276001,999.8278809,79.90520477,9.328717232
2011,3,2,10,30,0,0,0,0,0,0,7,-5.957800293,-3.135473633,1000.428772,80.85145569,9.29240036
2011,3,2,11,0,0,0,0,0,0,0,4,-6.3637146,-3.698217773,1001.029663,81.74510193,9.256084442
2011,3,2,11,30,0,0,0,0,0,0,4,-6.925299072,-3.918829346,1001.651001,79.60463715,9.382469177
2011,3,2,12,0,0,0,0,0,0,0,1,-7.510015869,-4.139440918,1002.272339,77.36820221,9.508854866
2011,3,2,12,30,39,278,66,39,278,66,4,-7.895819092,-4.08371582,1002.939209,74.7803421,9.646125793
2011,3,2,13,0,56,0,56,60,510,155,4,-8.29263916,-4.027960205,1003.606018,72.20996857,9.783395767
2011,3,2,13,30,107,113,137,75,646,250,4,-8.578314209,-4.031774902,1004.175232,70.64247131,9.861100197
2011,3,2,14,0,125,351,248,87,735,344,4,-8.870062256,-4.035559082,1004.744446,69.07219696,9.938804626
2011,3,2,14,30,153,386,316,95,797,431,4,-9.253607178,-4.302252197,1005.580933,68.38566589,10.0806179
2011,3,2,15,0,102,842,509,102,842,509,1,-9.648443604,-4.568945312,1006.41748,67.64233398,10.22243118
2011,3,2,15,30,108,874,576,108,874,576,0,-9.986914062,-4.862402344,1007.25647,67.33698273,10.16929817
2011,3,2,16,0,112,898,630,112,898,630,0,-10.33429565,-5.155859375,1008.09552,66.98432159,10.11616611
2011,3,2,16,30,115,914,670,115,914,670,0,-10.52567139,-5.353979492,1008.604126,66.97483063,9.886521339
2011,3,2,17,0,117,924,695,117,924,695,1,-10.71988525,-5.552099609,1009.112732,66.95022583,9.656876564
2011,3,2,17,30,118,928,704,118,928,704,0,-10.92334595,-5.778845215,1009.73291,67.0222702,9.408024788
2011,3,2,18,0,117,926,697,117,926,697,0,-11.13007202,-6.005621338,1010.353088,67.07739258,9.159173012
2011,3,2,18,30,116,919,675,116,919,675,0,-11.33322754,-6.209326172,1010.884766,67.03372955,8.904974937
2011,3,2,19,0,113,905,637,113,905,637,0,-11.53961792,-6.413031006,1011.416382,66.97271729,8.650776863
2011,3,2,19,30,109,884,584,109,884,584,0,-11.73279419,-6.669866943,1012.014893,67.25566864,8.374537468
2011,3,2,20,0,104,855,519,104,855,519,0,-11.92896118,-6.926702881,1012.613342,67.52487183,8.098298073
2011,3,2,20,30,97,815,442,97,815,442,0,-12.10315552,-7.285314941,1013.277954,68.45053101,7.840705872
2011,3,2,21,0,88,759,356,88,759,356,0,-12.27985229,-7.643927002,1013.942627,69.37937164,7.583113194
2011,3,2,21,30,76,683,264,76,683,264,0,-12.40067139,-8.073126221,1014.589539,71.03019714,7.394209862
2011,3,2,22,0,59,581,170,59,581,170,0,-12.52277222,-8.502325439,1015.23645,72.72099304,7.20530653
2011,3,2,22,30,48,353,84,48,353,84,1,-12.38568726,-8.741766357,1015.606689,74.91387939,7.022515297
2011,3,2,23,0,0,0,0,0,0,0,1,-12.24979248,-8.981207275,1015.97699,77.16725922,6.839724541
2011,3,2,23,30,0,0,0,0,0,0,1,-12.17288818,-9.097753906,1016.272217,78.35714722,6.661331654
2011,3,3,0,0,0,0,0,0,0,0,1,-12.09631958,-9.214331055,1016.567383,79.563591,6.482938766
2011,3,3,0,30,0,0,0,0,0,0,1,-12.02121582,-9.264044189,1016.811157,80.3572464,6.26154089
2011,3,3,1,0,0,0,0,0,0,0,1,-11.94647827,-9.313757324,1017.054993,81.15627289,6.040143013
2011,3,3,1,30,0,0,0,0,0,0,1,-11.83280029,-9.304754639,1017.326782,81.84143066,5.769109726
2011,3,3,2,0,0,0,0,0,0,0,4,-11.72000732,-9.295751953,1017.598633,82.52597046,5.498076439
2011,3,3,2,30,0,0,0,0,0,0,1,-11.57990112,-9.263647461,1017.732483,83.24649048,5.199018002
2011,3,3,3,0,0,0,0,0,0,0,4,-11.4411377,-9.231542969,1017.866333,83.96318817,4.899959564
2011,3,3,3,30,0,0,0,0,0,0,4,-11.28989258,-9.184362793,1017.856628,84.66921234,4.586873055
2011,3,3,4,0,0,0,0,0,0,0,-15,-11.14026489,-9.137182617,1017.846924,85.3690033,4.273786068
2011,3,3,4,30,0,0,0,0,0,0,1,-11.04160156,-9.075964355,1018.03064,85.6309967,3.992822886
2011,3,3,5,0,0,0,0,0,0,0,-15,-10.9435791,-9.014776611,1018.214355,85.88917542,3.711859703
2011,3,3,5,30,0,0,0,0,0,0,4,-10.89880981,-8.953405762,1018.291077,85.78291321,3.459213257
2011,3,3,6,0,0,0,0,0,0,0,4,-10.85413208,-8.892034912,1018.367798,85.6759491,3.206566811
2011,3,3,6,30,0,0,0,0,0,0,4,-10.83011475,-8.846807861,1018.554565,85.53691864,2.976161003
2011,3,3,7,0,0,0,0,0,0,0,4,-10.80612793,-8.801611328,1018.741333,85.39817047,2.745755196
2011,3,3,7,30,0,0,0,0,0,0,4,-10.80438843,-8.760229492,1018.895752,85.13455963,2.585069418
2011,3,3,8,0,0,0,0,0,0,0,4,-10.80264893,-8.718817139,1019.050232,84.87163544,2.42438364
2011,3,3,8,30,0,0,0,0,0,0,4,-10.78137817,-8.69864502,1019.598938,84.88144684,2.356352329
2011,3,3,9,0,0,0,0,0,0,0,4,-10.76010742,-8.6784729,1020.147644,84.89112854,2.28832078
2011,3,3,9,30,0,0,0,0,0,0,4,-10.73428955,-8.627844238,1020.488525,84.73012543,2.131875992
2011,3,3,10,0,0,0,0,0,0,0,4,-10.70853271,-8.577185059,1020.829346,84.56912994,1.975431085
2011,3,3,10,30,0,0,0,0,0,0,4,-10.69318237,-8.43692627,1020.955566,83.75237274,1.683365107
2011,3,3,11,0,0,0,0,0,0,0,4,-10.67783203,-8.29666748,1021.081787,82.9444809,1.391299129
2011,3,3,11,30,0,0,0,0,0,0,4,-10.65396729,-8.17041626,1021.336548,82.29059601,1.136016011
2011,3,3,12,0,0,0,0,0,0,0,1,-10.63010254,-8.044134521,1021.59137,81.64228058,0.880732954
2011,3,3,12,30,41,296,71,41,296,71,1,-11.02625122,-7.680853271,1021.780823,76.91820526,0.877573967
2011,3,3,13,0,61,516,161,61,516,161,0,-11.43387451,-7.317572021,1021.970276,72.39955139,0.874414921
2011,3,3,13,30,76,646,255,76,646,255,0,-11.33795776,-6.652044678,1021.910767,69.31733704,1.081851721
2011,3,3,14,0,87,730,347,87,730,347,0,-11.24274292,-5.986547852,1021.851257,66.38128662,1.289288402
2011,3,3,14,30,96,788,432,96,788,432,1,-10.99225464,-5.428503418,1021.665527,64.90501404,1.496985674
2011,3,3,15,0,190,363,368,103,828,507,4,-10.74634399,-4.870489502,1021.479797,63.4486084,1.704682827
2011,3,3,15,30,238,252,374,108,857,571,8,-10.56650391,-4.504827881,1021.453979,62.6099472,1.829248905
2011,3,3,16,0,267,208,388,112,876,622,4,-10.38898315,-4.139196777,1021.428101,61.7750473,1.953814864
2011,3,3,16,30,281,234,425,115,889,659,7,-10.3487915,-3.965826416,1021.270996,61.17125702,1.956508756
2011,3,3,17,0,287,269,457,116,895,681,4,-10.30875244,-3.792456055,1021.113831,60.57378769,1.959202647
2011,3,3,17,30,277,54,312,117,896,688,4,-10.28262939,-3.721685791,1020.943298,60.37844467,1.934381008
2011,3,3,18,0,259,391,506,116,891,679,7,-10.25656738,-3.650915527,1020.772766,60.18360138,1.909559488
2011,3,3,18,30,239,426,500,115,880,654,7,-10.30826416,-3.824682617,1020.501648,60.72237396,1.907836556
2011,3,3,19,0,246,327,437,112,863,615,7,-10.36011353,-3.998449707,1020.23053,61.26618195,1.906113625
2011,3,3,19,30,225,319,397,108,840,563,7,-10.49484863,-4.330175781,1020.130188,62.14451599,2.040010691
2011,3,3,20,0,215,166,297,103,808,498,7,-10.63092651,-4.661871338,1020.029846,63.03233337,2.173907757
2011,3,3,20,30,179,211,269,96,765,423,7,-10.62640991,-4.862921143,1019.696411,64.01860809,2.464800596
2011,3,3,21,0,146,78,174,87,707,339,7,-10.62192383,-5.063970947,1019.363037,65.02191925,2.755693436
2011,3,3,21,30,109,43,121,75,629,250,7,-10.5506958,-5.279882812,1019.16803,66.46773529,3.172698021
2011,3,3,22,0,74,103,94,58,523,160,8,-10.4798645,-5.495794678,1018.973022,67.94543457,3.589702368
2011,3,3,22,30,46,0,46,47,306,79,4,-10.26309814,-5.595983887,1018.627747,69.64875031,4.046858311
2011,3,3,23,0,0,0,0,0,0,0,4,-10.04974976,-5.696203613,1018.282471,71.37406158,4.504014492
2011,3,3,23,30,0,0,0,0,0,0,1,-9.845373535,-5.680273437,1018.041504,72.44558716,4.81152153
2011,3,4,0,0,0,0,0,0,0,0,1,-9.643988037,-5.664373779,1017.800598,73.51412201,5.119029045
2011,3,4,0,30,0,0,0,0,0,0,1,-9.463751221,-5.57388916,1017.693726,74.05157471,5.322354317
2011,3,4,1,0,0,0,0,0,0,0,4,-9.28583374,-5.483404541,1017.586853,74.57835388,5.525679588
2011,3,4,1,30,0,0,0,0,0,0,4,-9.091680908,-5.371252441,1017.387512,75.07955933,5.7493577
2011,3,4,2,0,0,0,0,0,0,0,4,-8.900213623,-5.259100342,1017.188171,75.56705475,5.973035812
2011,3,4,2,30,0,0,0,0,0,0,4,-8.622381592,-5.21072998,1016.541931,76.94112396,6.113968849
2011,3,4,3,0,0,0,0,0,0,0,7,-8.350134277,-5.162359619,1015.895691,78.30217743,6.254901409
2011,3,4,3,30,0,0,0,0,0,0,7,-8.05020752,-5.116949463,1015.492371,79.87266541,6.214096069
2011,3,4,4,0,0,0,0,0,0,0,-15,-7.7565979,-5.071569824,1015.08905,81.43041229,6.173291206
2011,3,4,4,30,0,0,0,0,0,0,7,-7.558935547,-4.971716309,1014.934692,82.06240082,6.001407146
2011,3,4,5,0,0,0,0,0,0,0,7,-7.364019775,-4.871862793,1014.780273,82.68041229,5.829523087
2011,3,4,5,30,0,0,0,0,0,0,-15,-7.240362549,-4.742529297,1014.581909,82.66130066,5.634954453
2011,3,4,6,0,0,0,0,0,0,0,7,-7.117834473,-4.613165283,1014.383484,82.63507843,5.440385818
2011,3,4,6,30,0,0,0,0,0,0,7,-7.020544434,-4.491796875,1014.043762,82.49839783,5.268772125
2011,3,4,7,0,0,0,0,0,0,0,7,-6.923925781,-4.370428467,1013.704041,82.35766602,5.097157955
2011,3,4,7,30,0,0,0,0,0,0,7,-6.717749023,-4.274084473,1013.404419,83.06793213,4.959980965
2011,3,4,8,0,0,0,0,0,0,0,4,-6.514532471,-4.177770996,1013.104797,83.76354218,4.822803974
2011,3,4,8,30,0,0,0,0,0,0,7,-6.366827393,-3.989324951,1012.909668,83.52645111,4.729336739
2011,3,4,9,0,0,0,0,0,0,0,7,-6.220678711,-3.800878906,1012.7146,83.28088379,4.63586998
2011,3,4,9,30,0,0,0,0,0,0,4,-6.131292725,-3.55826416,1012.336914,82.34379578,4.535237312
2011,3,4,10,0,0,0,0,0,0,0,4,-6.042547607,-3.315649414,1011.959167,81.41590118,4.434604168
2011,3,4,10,30,0,0,0,0,0,0,1,-6.017492676,-3.133093262,1011.532227,80.47008514,4.426141262
2011,3,4,11,0,0,0,0,0,0,0,1,-5.992498779,-2.950537109,1011.105286,79.53642273,4.417678356
2011,3,4,11,30,0,0,0,0,0,0,1,-5.895788574,-2.504156494,1010.740112,77.51512146,4.455843925
2011,3,4,12,0,0,0,0,0,0,0,4,-5.799871826,-2.057775879,1010.374878,75.54959106,4.494009495
2011,3,4,12,30,32,1,32,40,282,71,4,-5.54276123,-1.248388672,1010.143982,72.59037781,4.487780571
2011,3,4,13,0,65,4,66,60,484,156,4,-5.290441895,-0.438970947,1009.913086,69.74650574,4.481551647
2011,3,4,13,30,111,147,153,74,607,246,4,-4.858190918,0.411126709,1009.786255,67.75579071,4.440373898
2011,3,4,14,0,134,324,251,85,689,334,4,-4.438604736,1.261254883,1009.659363,65.77945709,4.399196148
2011,3,4,14,30,172,306,304,94,745,416,4,-3.842138672,2.023706055,1009.437256,65.13889313,4.478490829
2011,3,4,15,0,220,162,300,101,786,489,4,-3.26907959,2.786157227,1009.215149,64.39967346,4.557785511
2011,3,4,15,30,255,153,338,106,815,551,7,-2.700476074,3.414361572,1008.972168,64.26132202,4.758618355
2011,3,4,16,0,265,85,315,110,835,600,7,-2.152960205,4.042565918,1008.729248,64.0252533,4.959450722
2011,3,4,16,30,96,0,96,112,847,636,7,-1.976416016,4.203607178,1008.372437,64.13616943,5.118542671
2011,3,4,17,0,287,74,335,114,854,657,7,-1.802038574,4.364648438,1008.015686,64.236763,5.277634144
2011,3,4,17,30,199,6,203,114,855,664,6,-1.335546875,4.3940979,1007.786743,66.33961487,5.315309525
2011,3,4,18,0,92,0,92,114,850,655,7,-0.882879639,4.423577881,1007.557861,68.43283081,5.352985382
2011,3,4,18,30,150,0,150,112,841,632,7,-0.390264893,4.375665283,1007.488525,71.17313385,5.447556019
2011,3,4,19,0,160,0,160,110,825,595,7,0.087213135,4.327752686,1007.419189,73.93159485,5.542126656
2011,3,4,19,30,189,8,194,106,802,545,7,0.563928223,4.300622559,1007.358887,76.67059326,5.76831007
2011,3,4,20,0,91,0,91,101,771,482,7,1.026635742,4.273522949,1007.298584,79.42001343,5.994493484
2011,3,4,20,30,27,0,27,94,729,409,7,1.219140625,4.217462158,1007.174927,80.8431778,6.154213905
2011,3,4,21,0,11,0,11,85,672,329,4,1.409326172,4.161401367,1007.051331,82.27635956,6.313934326
2011,3,4,21,30,30,0,30,74,595,242,4,1.510644531,4.004907227,1006.999451,83.79051971,6.625981808
2011,3,4,22,0,4,0,4,58,490,156,7,1.611291504,3.848413086,1006.947571,85.32926178,6.938029289
2011,3,4,22,30,1,0,1,46,282,77,7,1.725366211,3.624200439,1006.984253,87.39582062,7.310941696
2011,3,4,23,0,0,0,0,0,0,0,7,1.838616943,3.400018311,1007.020996,89.50904083,7.683853626
2011,3,4,23,30,0,0,0,0,0,0,4,1.814111328,3.098962402,1006.933716,91.27239227,7.890842438
2011,3,5,0,0,0,0,0,0,0,0,4,1.78951416,2.797937012,1006.846375,93.07460785,8.097830772
2011,3,5,0,30,0,0,0,0,0,0,4,1.677301025,2.508477783,1006.719421,94.24692535,8.106876373
2011,3,5,1,0,0,0,0,0,0,0,4,1.564233398,2.219049072,1006.592468,95.43209839,8.115921974
2011,3,5,1,30,0,0,0,0,0,0,4,1.42522583,1.98192749,1006.503662,96.09708405,8.042718887
2011,3,5,2,0,0,0,0,0,0,0,4,1.284967041,1.744805908,1006.414795,96.76012421,7.9695158
2011,3,5,2,30,0,0,0,0,0,0,4,1.232354736,1.664239502,1006.272583,96.95232391,7.858532906
2011,3,5,3,0,0,0,0,0,0,0,4,1.179559326,1.583673096,1006.130432,97.14396667,7.747550488
2011,3,5,3,30,0,0,0,0,0,0,4,1.189691162,1.632989502,1005.876038,96.87224579,7.579428673
2011,3,5,4,0,0,0,0,0,0,0,-15,1.199822998,1.682305908,1005.621643,96.60131073,7.411307335
2011,3,5,4,30,0,0,0,0,0,0,7,1.272729492,1.820581055,1005.251526,96.15310669,7.278295994
2011,3,5,5,0,0,0,0,0,0,0,4,1.345239258,1.958825684,1004.881409,95.70515442,7.145284653
2011,3,5,5,30,0,0,0,0,0,0,-15,1.454766846,2.138757324,1004.448608,95.22991943,7.152015686
2011,3,5,6,0,0,0,0,0,0,0,7,1.563439941,2.318688965,1004.015747,94.75224304,7.158746243
2011,3,5,6,30,0,0,0,0,0,0,7,1.671685791,2.471765137,1003.659851,94.45518494,7.22683239
2011,3,5,7,0,0,0,0,0,0,0,7,1.779077148,2.624841309,1003.303955,94.15407562,7.294918537
2011,3,5,7,30,0,0,0,0,0,0,7,1.809564209,2.73873291,1002.805603,93.60017395,7.52114439
2011,3,5,8,0,0,0,0,0,0,0,7,1.839959717,2.852624512,1002.307251,93.04946136,7.747370243
2011,3,5,8,30,0,0,0,0,0,0,6,1.861413574,2.962304688,1002.072388,92.47114563,8.346635818
2011,3,5,9,0,0,0,0,0,0,0,7,1.882836914,3.071954346,1001.837463,91.89693451,8.945900917
2011,3,5,9,30,0,0,0,0,0,0,6,1.925744629,3.186364746,1001.402588,91.43647003,9.333348274
2011,3,5,10,0,0,0,0,0,0,0,7,1.968499756,3.300775146,1000.967651,90.97779083,9.720795631
2011,3,5,10,30,0,0,0,0,0,0,6,2.092828369,3.432000732,1000.383728,90.94230652,9.86614418
2011,3,5,11,0,0,0,0,0,0,0,6,2.216027832,3.563226318,999.7998047,90.89958191,10.01149273
2011,3,5,11,30,0,0,0,0,0,0,7,2.437219238,3.776757813,999.5404663,90.96403503,10.27103806
2011,3,5,12,0,0,0,0,7,47,8,7,2.655206299,3.990289307,999.2811279,91.00777435,10.53058243
2011,3,5,12,30,7,0,7,40,277,71,6,3.007989502,4.362390137,999.0828247,90.90931702,10.7469368
2011,3,5,13,0,16,0,16,59,467,154,6,3.352929688,4.734460449,998.8845215,90.76141357,10.96329021
2011,3,5,13,30,21,0,21,73,585,242,6,3.723535156,5.111871338,998.7111816,90.74490356,11.11962891
2011,3,5,14,0,29,0,29,84,666,328,6,4.085595703,5.489282227,998.5378418,90.6739502,11.27596664
2011,3,5,14,30,45,0,45,93,722,409,6,4.310632324,5.78548584,998.1402588,90.24456787,11.23226833
2011,3,5,15,0,43,0,43,100,764,481,6,4.532342529,6.081658936,997.7426147,89.79819489,11.18857002
2011,3,5,15,30,54,0,54,105,793,542,6,4.763513184,6.379663086,997.526123,89.40365601,11.14319229
2011,3,5,16,0,67,0,67,109,814,592,6,4.991235352,6.677667236,997.3095703,88.99128723,11.09781361
2011,3,5,16,30,62,0,62,111,828,628,6,5.207666016,6.867181396,997.1779785,89.17375183,11.16872025
2011,3,5,17,0,73,0,73,113,836,650,6,5.421166992,7.056695557,997.0464478,89.33789825,11.23962784
2011,3,5,17,30,92,0,92,114,838,657,6,5.562982178,7.189813232,996.8360596,89.4025116,11.41195297
2011,3,5,18,0,92,0,92,113,835,649,7,5.703515625,7.322961426,996.6257324,89.45880127,11.58427811
2011,3,5,18,30,52,0,52,112,827,627,7,5.633355713,7.125085449,996.4106445,90.23820496,11.41864491
2011,3,5,19,0,63,0,63,109,813,591,7,5.562890625,6.92723999,996.1954956,91.0240097,11.2530117
2011,3,5,19,30,77,0,77,106,791,542,6,5.434686279,6.573754883,995.9946289,92.43451691,10.93864822
2011,3,5,20,0,76,0,76,101,761,480,6,5.305413818,6.220269775,995.7937012,93.86554718,10.62428474
2011,3,5,20,30,27,0,27,94,721,409,6,5.286279297,5.821191406,995.6827393,96.36008453,10.12783623
2011,3,5,21,0,36,0,36,85,665,329,6,5.267022705,5.422143555,995.5718384,98.92881775,9.631386757
2011,3,5,21,30,39,0,39,74,590,244,6,4.922875977,4.922875977,995.7175293,100,8.873221397
2011,3,5,22,0,33,0,33,59,487,158,6,4.423608398,4.423608398,995.8631592,100,8.115056038
2011,3,5,22,30,16,0,16,46,285,79,6,3.898187256,3.898187256,996.0655518,100,7.200408936
2011,3,5,23,0,0,0,0,0,0,0,6,3.372766113,3.372766113,996.2679443,100,6.28576231
2011,3,5,23,30,0,0,0,0,0,0,6,2.792657471,2.792657471,996.3006592,100,5.58839798
2011,3,6,0,0,0,0,0,0,0,0,6,2.212579346,2.212579346,996.333313,100,4.891034126
2011,3,6,0,30,0,0,0,0,0,0,6,1.639306641,1.639306641,996.5384521,100,4.729606628
2011,3,6,1,0,0,0,0,0,0,0,6,1.066033936,1.066033936,996.7435913,100,4.568179607
2011,3,6,1,30,0,0,0,0,0,0,6,0.610253906,0.610253906,996.8933105,100,4.765453815
2011,3,6,2,0,0,0,0,0,0,0,6,0.154473877,0.154473877,997.0430908,100,4.962728024
2011,3,6,2,30,0,0,0,0,0,0,6,-0.101965332,-0.101965332,997.0369873,100,5.475924492
2011,3,6,3,0,0,0,0,0,0,0,6,-0.358435059,-0.358435059,997.0309448,100,5.989121437
2011,3,6,3,30,0,0,0,0,0,0,6,-0.697729492,-0.697729492,997.1668701,100,6.402740479
2011,3,6,4,0,0,0,0,0,0,0,-15,-1.037054443,-1.037054443,997.3027344,100,6.816359043
2011,3,6,4,30,0,0,0,0,0,0,6,-1.471838379,-1.471838379,997.4659424,100,7.147552013
2011,3,6,5,0,0,0,0,0,0,0,6,-1.906622314,-1.906622314,997.6290894,100,7.478744984
2011,3,6,5,30,0,0,0,0,0,0,-15,-2.442816162,-2.442816162,998.0103149,100,7.719870567
2011,3,6,6,0,0,0,0,0,0,0,6,-2.97901001,-2.97901001,998.3915405,100,7.960996151
2011,3,6,6,30,0,0,0,0,0,0,6,-3.643988037,-3.541448975,998.8590698,99.23687744,8.12790966
2011,3,6,7,0,0,0,0,0,0,0,6,-4.60300293,-4.103857422,999.3265991,96.3164444,8.294823647
2011,3,6,7,30,0,0,0,0,0,0,6,-5.338842773,-4.60513916,1000.006836,94.60562134,8.457935333
2011,3,6,8,0,0,0,0,0,0,0,6,-6.114233398,-5.106420898,1000.687073,92.62773895,8.621046066
2011,3,6,8,30,0,0,0,0,0,0,6,-6.504644775,-5.388952637,1001.26825,91.84939575,8.601011276
2011,3,6,9,0,0,0,0,0,0,0,6,-6.906256104,-5.671453857,1001.849426,90.99488068,8.580975533
2011,3,6,9,30,0,0,0,0,0,0,6,-6.99854126,-5.789587402,1002.385742,91.1673584,8.550244331
2011,3,6,10,0,0,0,0,0,0,0,6,-7.091497803,-5.90769043,1002.922058,91.33532715,8.51951313
2011,3,6,10,30,0,0,0,0,0,0,6,-7.089422607,-5.994543457,1003.17981,91.95669556,8.564216614
2011,3,6,11,0,0,0,0,0,0,0,6,-7.087316895,-6.081396484,1003.437561,92.58273315,8.608919144
2011,3,6,11,30,0,0,0,0,0,0,6,-7.116064453,-6.16184082,1003.955994,92.94699097,8.550573349
2011,3,6,12,0,1,0,1,9,65,11,6,-7.144903564,-6.242285156,1004.474426,93.31236267,8.492227554
2011,3,6,12,30,11,0,11,44,295,79,7,-7.284857178,-6.313787842,1005.149902,92.81768036,8.363462448
2011,3,6,13,0,23,0,23,65,485,166,7,-7.426367187,-6.385290527,1005.825378,92.31365204,8.234698296
2011,3,6,13,30,45,0,45,80,606,258,7,-7.623175049,-6.386114502,1005.912231,90.92691803,8.056554794
2011,3,6,14,0,114,0,114,92,690,349,7,-7.822698975,-6.386907959,1005.999146,89.53966522,7.878410339
